source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
core-mobile,sign:encoding-malleability,unsafe_initialization_or_upgrade,malicious_pairing_session,Unrated,B_corroborated,CP-5843: Fix App Crash on Connected Sites,https://github.com/ava-labs/core-mobile/pull/739
core-mobile,ui:display-integrity,user_deception,unknown,Unrated,B_corroborated,CP-4709: Fix index out of bounds crash on Android,https://github.com/ava-labs/core-mobile/pull/733
core-mobile,platform:mobile-hardening,broken_access_control,unknown,Unrated,B_corroborated,fix: crash on clicking not loaded image CP-5452,https://github.com/ava-labs/core-mobile/pull/668
core-mobile,build-ci,other,unknown,Info,B_corroborated,CP-4902 App crash during dragging watchlist elements flickering & app ,https://github.com/ava-labs/core-mobile/commit/d141163f7e5d984e7e1c1dae559c75d61118992d
core-mobile,network-io,other,unknown,Unrated,B_corroborated,CP-4107: Fix android intermittent crash,https://github.com/ava-labs/core-mobile/pull/541
core-mobile,build-ci,crypto_misuse,unknown,Unrated,B_corroborated,CP-4107: Fix Watchlist Crash,https://github.com/ava-labs/core-mobile/pull/525
core-mobile,build-ci,race_condition,unknown,Unrated,B_corroborated,CP-3960 Crash when browsing watchlist on android,https://github.com/ava-labs/core-mobile/pull/467
core-mobile,transport:provider-injection,other,unknown,Unrated,B_corroborated,CP-4207: Fix crash when starting a swap then switch to send,https://github.com/ava-labs/core-mobile/pull/509
core-mobile,platform:mobile-hardening,other,unknown,Unrated,B_corroborated,CP-3700: fix action button crash,https://github.com/ava-labs/core-mobile/pull/444
core-mobile,transport:provider-injection,resource_exhaustion,unknown,Unrated,B_corroborated,CP-1388 Fix crash when switching between charts,https://github.com/ava-labs/core-mobile/pull/208
core-mobile,network-io,weak_key_generation,malicious_pairing_session,Unrated,B_corroborated,CP-7938: Seedless Token Refresh Race Condition,https://github.com/ava-labs/core-mobile/pull/1117
cosmjs,key:entropy-rng,integer_overflow_underflow,malformed_input,Info,A_authoritative,chore(deps): Fix security vulnerabilities reported by yarn audit,https://github.com/cosmos/cosmjs/commit/6cfedd523381641a3bf04d0808e9872cb21632b4
cosmjs,other,resource_exhaustion,unknown,Unrated,B_corroborated,Limit the amount of / stripped to avoid potential regex DoS,https://github.com/cosmos/cosmjs/pull/1675
daedalus,platform:mobile-hardening,supply_chain_compromise,hostile_network_or_rpc,Unrated,B_corroborated,[DDW-686] Fix vulnerability warning,https://github.com/input-output-hk/daedalus/pull/1414
daedalus,other,other,unknown,Info,C_candidate,[DDW-403] Log GPU-crash events,https://github.com/input-output-hk/daedalus/commit/d2a423de2908e66f88eabddb83130e43b3e91f42
daedalus,other,other,unknown,Unrated,C_candidate,Chore/ddw 83 Move log to pub folder and remove crash reporter,https://github.com/input-output-hk/daedalus/pull/683
daedalus,other,other,unknown,Info,C_candidate,[DAEF-122] setup basic crash reporting (only client-side),https://github.com/input-output-hk/daedalus/commit/e308f5a696e3dc15b38993bdd52bc2a90fa9cc4a
dfns-sdk,mpc:malicious-party,excessive_spend_authority,hostile_network_or_rpc,Unrated,A_authoritative,chore(deps): bump react-router and react-router-dom in /examples/sdk/a,https://github.com/dfns/dfns-sdk-ts/pull/307
duo-webauthn,test,broken_access_control,unknown,Info,B_corroborated,Fix panic on invalid client data,https://github.com/duo-labs/webauthn/commit/8bf74ed007c52fd0be266da3aac544f454719f4e
duo-webauthn,other,signature_verification_flaw,unknown,Info,B_corroborated,Fixed crash when providing a nil signature to EC2PublicKeyData.Verify ,https://github.com/duo-labs/webauthn/commit/131aff3b916e5116f7c0ade9157187751bafffc4
eclair,sign:encoding-malleability,missing_origin_authorization,hostile_network_or_rpc,Unrated,B_corroborated,Fix memory leak and reduce overall memory usage,https://github.com/ACINQ/eclair/pull/365
eclair,network-io,race_condition,hostile_network_or_rpc,Unrated,B_corroborated,Fix race condition in `Postman` causing flaky `OfferPayment` tests,https://github.com/ACINQ/eclair/pull/3270
eclair,test,race_condition,unknown,Unrated,B_corroborated,Fix race condition in 'stream updates to front' test,https://github.com/ACINQ/eclair/pull/1978
eclair,test,race_condition,malicious_pairing_session,Unrated,B_corroborated,Fix potential race condition in node-relay,https://github.com/ACINQ/eclair/pull/1716
eclair,test,race_condition,unknown,Medium,A_authoritative,Fix HTLC fulfill race condition in integration spec,https://github.com/ACINQ/eclair/pull/1666
eclair,test,race_condition,unknown,Unrated,B_corroborated,Fix race condition in integration test,https://github.com/ACINQ/eclair/pull/1564
eclair,crypto-primitives,broken_access_control,malicious_peer,Unrated,B_corroborated,Fix race condition on early connection failure,https://github.com/ACINQ/eclair/pull/1430
eclair,test,race_condition,unknown,Unrated,B_corroborated,Fix race condition in router tests,https://github.com/ACINQ/eclair/pull/1392
eclair,other,race_condition,unknown,Unrated,B_corroborated,Fixed race condition in payment handler init,https://github.com/ACINQ/eclair/pull/1208
eclair,other,race_condition,unknown,Unrated,B_corroborated,Fixed race condition in `ElectrumClient`,https://github.com/ACINQ/eclair/pull/509
edge,transport:provider-injection,broken_access_control,malformed_input,Unrated,B_corroborated,Sam/fix ramp crash,https://github.com/EdgeApp/edge-react-gui/pull/5784
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix crash potential in AdvancedDetailsCard.tsx,https://github.com/EdgeApp/edge-react-gui/pull/5719
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix Android crash in react-native-vision-camera,https://github.com/EdgeApp/edge-react-gui/pull/5718
edge,key:memory-hygiene,other,malformed_input,Unrated,B_corroborated,Fix crash when creating wallet from search,https://github.com/EdgeApp/edge-react-gui/pull/5684
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix auto-logout crash on WalletListScene,https://github.com/EdgeApp/edge-react-gui/pull/5633
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix crash on EarnScene,https://github.com/EdgeApp/edge-react-gui/pull/5407
edge,network-io,other,malformed_input,Unrated,B_corroborated,Followup: Fix crash from filterContentPosts nullish input and improve ,https://github.com/EdgeApp/edge-react-gui/pull/5250
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix receive scene NaN crash,https://github.com/EdgeApp/edge-react-gui/pull/5129
edge,storage,missing_input_validation,malformed_input,Unrated,B_corroborated,Fix sqlite3 crash,https://github.com/EdgeApp/edge-react-gui/pull/5067
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix color interpolation not to crash,https://github.com/EdgeApp/edge-react-gui/pull/5111
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix the settings row crash,https://github.com/EdgeApp/edge-react-gui/pull/5028
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix crash caused by missing performance mark,https://github.com/EdgeApp/edge-react-gui/pull/5029
edge,ui:clipboard,other,malicious_local_app,Unrated,B_corroborated,Fix clipboard crash,https://github.com/EdgeApp/edge-react-gui/pull/4911
edge,ui:display-integrity,user_deception,malformed_input,Unrated,C_candidate,Work around BugSnag crash in `getTxActionDisplayInfo`,https://github.com/EdgeApp/edge-react-gui/pull/4932
edge,crypto-primitives,crypto_misuse,malformed_input,Unrated,B_corroborated,Fix crash error caused by triggering swap quote from keyboard,https://github.com/EdgeApp/edge-react-gui/pull/4922
edge,network-io,other,malformed_input,Unrated,C_candidate,Reword the crash scene,https://github.com/EdgeApp/edge-react-gui/pull/4803
edge,network-io,improper_state_update,malformed_input,Unrated,B_corroborated,Fix crash on production Android builds from scroll end event,https://github.com/EdgeApp/edge-react-gui/pull/4733
edge,network-io,other,malformed_input,Unrated,B_corroborated,Prevent crash when tx has no spendTargets,https://github.com/EdgeApp/edge-react-gui/pull/4577
edge,network-io,other,malformed_input,Unrated,B_corroborated,Prevent crash on SendScene2,https://github.com/EdgeApp/edge-react-gui/pull/4447
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix crash in markets view,https://github.com/EdgeApp/edge-react-gui/pull/4408
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix crash from missing tab index,https://github.com/EdgeApp/edge-react-gui/pull/4420
edge,network-io,other,malformed_input,Unrated,B_corroborated,Paul/fix fio crash,https://github.com/EdgeApp/edge-react-gui/pull/4302
edge,network-io,other,malformed_input,Unrated,B_corroborated,Do not crash the transaction list on token delete,https://github.com/EdgeApp/edge-react-gui/pull/4363
edge,network-io,other,malformed_input,Unrated,B_corroborated,Prevent crash if guiplugin doesn't exist,https://github.com/EdgeApp/edge-react-gui/pull/4266
edge,transport:provider-injection,other,malformed_input,Unrated,B_corroborated,Fix EdgeProvider crash,https://github.com/EdgeApp/edge-react-gui/pull/4061
edge,network-io,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,Fix android crash,https://github.com/EdgeApp/edge-react-gui/pull/4060
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix getTokenId crash,https://github.com/EdgeApp/edge-react-gui/pull/4057
edge,crypto-primitives,crypto_misuse,malformed_input,Unrated,B_corroborated,Fix migrate wallet crash on custom tokens,https://github.com/EdgeApp/edge-react-gui/pull/4063
edge,network-io,other,malformed_input,Unrated,B_corroborated,Do not crash if apy == null,https://github.com/EdgeApp/edge-react-gui/pull/4040
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix crash trying to access account.disklet,https://github.com/EdgeApp/edge-react-gui/pull/4049
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix the FIO wallet connection crash,https://github.com/EdgeApp/edge-react-gui/pull/4004
edge,other,other,malformed_input,Unrated,B_corroborated,Fix crash caused by missing navigation prop for MenuTab,https://github.com/EdgeApp/edge-react-gui/pull/3946
edge,other,other,malformed_input,Unrated,B_corroborated,Fix crash in LoanStatusScene,https://github.com/EdgeApp/edge-react-gui/pull/3826
edge,network-io,other,unknown,Unrated,B_corroborated,Logout crash fixes,https://github.com/EdgeApp/edge-react-gui/pull/3759
edge,ui:display-integrity,user_deception,malformed_input,Unrated,B_corroborated,Sam/fix fio string crash,https://github.com/EdgeApp/edge-react-gui/pull/3770
edge,network-io,other,malformed_input,Unrated,B_corroborated,Fix the logout crash on TransactionDetails,https://github.com/EdgeApp/edge-react-gui/pull/3728
edge,network-io,other,malformed_input,Unrated,B_corroborated,Made text change to crash scene to help users avoid reinstalling.,https://github.com/EdgeApp/edge-react-gui/pull/3576
edge,key:memory-hygiene,other,unknown,Unrated,B_corroborated,Fix crash when launching wallet options modal from still loading walle,https://github.com/EdgeApp/edge-react-gui/pull/3493
edge,key:kdf,crypto_misuse,unknown,Info,B_corroborated,Fix startup crash on Android 12,https://github.com/EdgeApp/edge-react-gui/blob/develop/CHANGELOG.md#L2602
edge,network-io,other,unknown,Unrated,B_corroborated,Fix the side menu crash on wallet archive,https://github.com/EdgeApp/edge-react-gui/pull/3398
edge,other,other,unknown,Unrated,B_corroborated,Do not crash if custom tokens exist for missing currencies,https://github.com/EdgeApp/edge-react-gui/pull/3176
edge,network-io,other,unknown,Unrated,B_corroborated,Work around an unexplained bugsnag crash,https://github.com/EdgeApp/edge-react-gui/pull/3060
edge,other,other,unknown,Unrated,B_corroborated,Fix the unique identifier modal crash,https://github.com/EdgeApp/edge-react-gui/pull/2797
edge,other,other,unknown,Unrated,B_corroborated,Fix the control panel crash at login,https://github.com/EdgeApp/edge-react-gui/pull/2756
edge,other,other,unknown,Unrated,B_corroborated,Fix the QBO export crash,https://github.com/EdgeApp/edge-react-gui/pull/2575
edge,build-ci,other,unknown,Unrated,B_corroborated,Fix the `stream` import crash,https://github.com/EdgeApp/edge-react-gui/pull/2568
edge,other,other,unknown,Unrated,B_corroborated,"Have wallet list throw error when specific crash ""Cannot operate on ba",https://github.com/EdgeApp/edge-react-gui/pull/2476
edge,other,other,unknown,Unrated,B_corroborated,Fix an annoying crash from react-native-tcp,https://github.com/EdgeApp/edge-react-gui/pull/2285
edge,other,other,unknown,Unrated,B_corroborated,Fix crash when transaction is received before settings are loaded,https://github.com/EdgeApp/edge-react-gui/pull/2280
edge,build-ci,other,unknown,Unrated,B_corroborated,William/fix blur crash,https://github.com/EdgeApp/edge-react-gui/pull/2184
edge,crypto-primitives,crypto_misuse,unknown,Unrated,B_corroborated,Fix crash on custom token in exchange scene,https://github.com/EdgeApp/edge-react-gui/pull/1815
edge,other,other,unknown,Unrated,B_corroborated,Fix crash when deleting custom token,https://github.com/EdgeApp/edge-react-gui/pull/1706
edge,other,other,unknown,Unrated,B_corroborated,Fix Firebase conversion tracking not to crash,https://github.com/EdgeApp/edge-react-gui/pull/1680
edge,other,missing_input_validation,unknown,Unrated,B_corroborated,Prevent denominations crash in settings,https://github.com/EdgeApp/edge-react-gui/pull/1595
edge,network-io,supply_chain_compromise,unknown,Unrated,B_corroborated,Patch RCTFont.mm to fix crash,https://github.com/EdgeApp/edge-react-gui/pull/1268
edge,other,missing_input_validation,malformed_input,Unrated,B_corroborated,Prevent crash when denomination structure is incorrect,https://github.com/EdgeApp/edge-react-gui/pull/1318
edge,network-io,other,unknown,Unrated,B_corroborated,defend against ifLogin crash in PluginViewLegacy,https://github.com/EdgeApp/edge-react-gui/pull/1304
